agent_ID,forecast_ID,gap
1,1,1.835267355409533
1,2,1.8408234731462132
1,3,1.7894059022084092
1,4,1.753699919345057
1,5,1.8367324093782793
1,6,1.9171469190880654
1,7,1.8264900402702167
1,8,1.8054349703207326
1,9,1.8083153903509825
1,10,1.8173027686588155
1,11,1.7410607209267366
1,12,1.887786695639874
1,13,1.8224298769451965
1,14,1.8385295784870208
1,15,1.8035904188540117
1,16,1.8646658143096104
1,17,1.927747163247013
1,18,1.8787500974302858
1,19,1.7958596674508698
1,20,1.8082166398689572
1,21,1.8068035526006532
1,22,1.7892306202153843
1,23,1.824847177369867
1,24,1.8150935349646904
1,25,1.7669329928494975
1,26,1.898495852102379
1,27,1.8759717563629468
1,28,1.758519499028584
1,29,1.8009025938187517
1,30,1.8351791873467227
1,31,1.779860353974077
1,32,1.791314684882705
1,33,1.7555308855610918
1,34,1.888389770547236
1,35,1.903915820119039
1,36,1.8901918337859005
1,37,1.8050045425681565
1,38,1.780743104967422
1,39,1.7940068152511754
1,40,1.7612469849974968
1,41,1.8146577810994158
1,42,1.864357291352865
1,43,1.8382669218429433
1,44,1.8576899450510753
1,45,1.7867666003607372
1,46,1.866646897328271
1,47,1.8218750723912032
1,48,1.8244642418180623
1,49,1.7998639046147442
1,50,1.7580761107016065
1,51,1.752920574019622
1,52,1.7061635443284402
1,53,1.8523113761153023
1,54,1.6952728303075197
1,55,1.795730365878482
1,56,1.7319195687368927
1,57,1.594624579684846
1,58,1.7423408650220207
1,59,1.6985686504037303
1,60,1.7526350886603317
1,61,1.687717540517323
1,62,1.8009193615493513
1,63,1.6872887969770929
1,64,1.76775964927735
1,65,1.8647277592419162
1,66,1.844159782149589
1,67,1.7172307717331416
1,68,1.7530587363160577
1,69,1.7274653952881986
1,70,1.7300405357489308
1,71,1.6783758769756583
1,72,1.7104725690661047
1,73,1.7760580215166786
1,74,1.7341308053500422
1,75,1.7490332790443568
1,76,1.7473861575441134
1,77,1.7296565045433145
1,78,1.7613492041044183
1,79,1.7701800958261105
1,80,1.7023690250312624
1,81,1.703359250523457
1,82,1.7315444900683619
1,83,1.6716154377249048
1,84,1.6778710866794584
1,85,1.739081283499349
1,86,1.851087282082439
1,87,1.6742395886171462
1,88,1.8617545987509994
1,89,1.7068747432240738
1,90,1.6280835565587237
1,91,1.8285908191422684
1,92,1.8493077367885151
1,93,1.7143710340561489
1,94,1.6861051043475408
1,95,1.717657663285729
1,96,1.6918423814015524
1,97,1.9046857340837846
1,98,1.6542250511177263
1,99,1.6228756330086846
1,100,1.7691284232639943
1,101,1.917893028226461
1,102,1.739759247234546
1,103,1.8953213352870724
1,104,1.717283582526345
1,105,1.793198291267922
1,106,1.8245822284468098
1,107,1.843574720333152
1,108,1.8290033113325803
1,109,1.8499350611911858
1,110,1.7615075290833042
1,111,1.8514338772425134
1,112,1.7758812101696777
1,113,1.8101321688189191
1,114,1.7217406829374196
1,115,1.854316206383681
1,116,1.8240366951877731
1,117,1.7303299707529152
1,118,1.8315250650263577
1,119,1.7604598533178573
1,120,1.8522738562707066
1,121,1.8459632468713183
1,122,1.8196537353365918
1,123,1.8398420483535305
1,124,1.7424760877857186
1,125,1.8991004424994613
1,126,1.846387982731307
1,127,1.858433634350905
1,128,1.8686777677617994
1,129,1.8370238845564977
1,130,1.7742493230330365
1,131,1.8721392947142483
1,132,1.795803976378203
1,133,1.8036231147786106
1,134,1.86107709346832
1,135,1.790177034048007
1,136,1.8127991710630753
1,137,1.8824751787399143
1,138,1.8856940925394077
1,139,1.786724900708236
1,140,1.851445447644422
1,141,1.8452491902103723
1,142,1.7937362847881069
1,143,1.9025812087134266
1,144,1.8151098754781265
1,145,1.8551659311953403
1,146,1.8089517088315081
1,147,1.8278138928014571
1,148,1.7828683781764134
1,149,1.790031514096893
1,150,1.8190076762662217
1,151,1.9310741088952459
1,152,1.8106886644276177
1,153,1.873585464299301
1,154,1.750039604315805
1,155,1.8953046558073932
1,156,1.808091207411044
1,157,1.8491581778892487
1,158,1.8907662364462943
1,159,1.8763576839683944
1,160,1.8674816634331868
1,161,1.8346992422778485
1,162,1.873068282431737
1,163,1.8984604185426912
1,164,1.8116499109348863
1,165,1.860137337989645
1,166,1.9236230468947393
1,167,1.8789142713977247
1,168,1.8430368035721694
1,169,1.874475903980207
1,170,1.8954630330932107
1,171,1.8433485154738407
1,172,1.9619525714619925
1,173,1.8208874811438918
1,174,1.8460946691789788
1,175,1.871807236703491
1,176,1.7688374017884088
1,177,1.8440753782615755
1,178,1.9307508051624538
1,179,1.8408936316908018
1,180,1.8145300019878077
1,181,1.8272258383352078
1,182,1.861022462948256
1,183,1.8128136482729142
1,184,1.8587557813161473
1,185,1.8733001502391167
1,186,1.909605560846277
1,187,1.9065313470846865
1,188,1.8416518917777287
1,189,1.8879526642949833
1,190,1.8050537086806275
1,191,1.8630776682468304
1,192,1.8554651413646894
1,193,1.814928534028641
1,194,1.7597732579329808
1,195,1.8220396249160382
1,196,1.781550637876073
1,197,1.8366813186019613
1,198,1.7817061302767887
1,199,1.8251757382167155
1,200,1.870029378436378
1,201,1.7716371493646466
1,202,1.5122117672125581
1,203,1.589771627215713
1,204,1.6707309019880063
1,205,1.833705907092535
1,206,1.7130094600334336
1,207,1.7404788857869486
1,208,1.6205392297179126
1,209,1.7423928375922024
