agent_ID,forecast_ID,gap
1,1,0.05799750897247291
1,2,0.05206994049912361
1,3,0.050151754517722136
1,4,0.05055051856909043
1,5,0.04900667019178817
1,6,0.05328664210834111
1,7,0.056820833421538985
1,8,0.04918579702120374
1,9,0.04843653680500881
1,10,0.047474667964858996
1,11,0.04406436715134432
1,12,0.05647245792200217
1,13,0.04982873605775162
1,14,0.05194779551232842
1,15,0.04900760460643361
1,16,0.04998765117500148
1,17,0.05920905498323603
1,18,0.049881818608297435
1,19,0.05141830091958455
1,20,0.054639890620570064
1,21,0.04757636981333535
1,22,0.0550668068186686
1,23,0.05336243800853535
1,24,0.05634337823279534
1,25,0.047305789869174886
1,26,0.055573785124877206
1,27,0.053748512037365304
1,28,0.05678708064536653
1,29,0.049266132132095075
1,30,0.054441551773855235
1,31,0.04877119403525465
1,32,0.050096508787767835
1,33,0.05387528336028469
1,34,0.062197423513566275
1,35,0.04877935565609737
1,36,0.05616250817494084
1,37,0.050199050503541676
1,38,0.0526472017085764
1,39,0.048782425873604485
1,40,0.04817153010872133
1,41,0.050015627999226986
1,42,0.04564588242376133
1,43,0.05567585710253309
1,44,0.054119332881226834
1,45,0.0486993726345053
1,46,0.05331122157986856
1,47,0.05580690925900211
1,48,0.05385104942017227
1,49,0.05375543638920455
1,50,0.04850330401679148
1,51,0.04690402203354038
1,52,0.04843532543739171
1,53,0.05244268529734564
1,54,0.06627891650560613
1,55,0.06234725235332994
1,56,0.059168094047939546
1,57,0.05877786280925723
1,58,0.057211256453259196
1,59,0.04725562332094402
1,60,0.062082611635130736
1,61,0.04661782275054671
1,62,0.05967967453451495
1,63,0.05981508961823079
1,64,0.04763969872703666
1,65,0.07173319372739884
1,66,0.05032838685661156
1,67,0.04875345638104589
1,68,0.05495417108299128
1,69,0.05754572302591732
1,70,0.05924185910037161
1,71,0.0567581200339391
1,72,0.06203875714935947
1,73,0.05006960172471664
1,74,0.053962769175307734
1,75,0.051911458338939065
1,76,0.05496331725843606
1,77,0.04905457675812164
1,78,0.05268822949060503
1,79,0.04375134171852757
1,80,0.03667715191498844
1,81,0.04397559148784613
1,82,0.0529181298802921
1,83,0.04680344511589718
1,84,0.06050976586231127
