agent_ID,forecast_ID,gap
1,1,1.9123195974321208
1,2,1.9356629789915782
1,3,1.8613206038994163
1,4,1.8583988896837287
1,5,1.9047747724975048
1,6,1.9543426951574312
1,7,1.9051385278435817
1,8,1.8760165378855365
1,9,1.898662135757017
1,10,1.9356310973907802
1,11,1.8793368133418373
1,12,1.9453201523078136
1,13,1.902656835823902
1,14,1.925977683520454
1,15,1.899034611901199
1,16,1.9327975170441438
1,17,1.9607471858047454
1,18,1.8994024590022134
1,19,1.8708059703447675
1,20,1.8864181896736372
1,21,1.8731463666815746
1,22,1.843120028886327
1,23,1.9004805088416803
1,24,1.8823788739297518
1,25,1.8799156075925558
1,26,1.9387373264183143
1,27,1.9380486711458293
1,28,1.8674353043082013
1,29,1.9031973761624936
1,30,1.9073537419950566
1,31,1.8947296317796574
1,32,1.9068583791496336
1,33,1.848780947969368
1,34,1.9334069673733998
1,35,1.92137636654531
1,36,1.953627467487339
1,37,1.8794716350677456
1,38,1.9075428511883588
1,39,1.8667203806644364
1,40,1.8654218665052977
1,41,1.8847396603497404
1,42,1.9334200352417703
1,43,1.912953620657218
1,44,1.9187748897612869
1,45,1.8736959739625494
1,46,1.9301308322284831
1,47,1.9058818062682343
1,48,1.8770375816371816
1,49,1.8651412927272544
1,50,1.8518671133611702
1,51,1.994067256374401
1,52,1.9172000000403515
1,53,1.994261036385665
1,54,1.9135081904217892
1,55,1.9931415455675459
1,56,2.039274823164275
1,57,1.8836210877927395
1,58,1.967188740454405
1,59,1.9602828247019288
1,60,1.9356715411685874
1,61,1.9107712207557954
1,62,2.0152805074446904
1,63,1.9476285042509982
1,64,1.9740324838265844
1,65,2.0480125000390585
1,66,2.013928431145416
1,67,1.950555781397946
1,68,2.089111877294771
1,69,1.9180916828141865
1,70,2.013814632357587
1,71,1.8524803922439324
1,72,1.9386421007660113
1,73,1.9247576978860788
1,74,1.9956138023381986
1,75,1.9788779244896717
1,76,1.940621048527158
1,77,1.9186184619403819
1,78,1.9149348268358932
1,79,2.0164716667479206
1,80,1.9199097885741585
1,81,1.8896779918865159
