agent_ID,forecast_ID,gap
1,1,0.037164659152596036
1,2,0.019649080266096908
1,3,0.02305792890016889
1,4,0.018375603384799044
1,5,0.021531780745042584
1,6,0.03659705064863794
1,7,0.043479836636414415
1,8,0.03622558874588333
1,9,0.01462771313579525
1,10,0.01497095613360555
1,11,0.019277478116574542
1,12,0.03599453329848701
1,13,0.02759377573892574
1,14,0.031323817480102045
1,15,0.01750580277933711
1,16,0.040862728755017175
1,17,0.048989650827072184
1,18,0.02968450237873177
1,19,0.02178016972675234
1,20,0.028376420181519313
1,21,0.028255200757856924
1,22,0.03888392485828329
1,23,0.026413841644177705
1,24,0.035506215367969496
1,25,0.021521568315544082
1,26,0.04317922274350394
1,27,0.023164970399485618
1,28,0.031082256362235272
1,29,0.01816947119239165
1,30,0.034504405864894894
1,31,0.01711307942500162
1,32,0.019292177735586558
1,33,0.0186693312265791
1,34,0.04418717023604102
1,35,0.038939040810583636
1,36,0.030418519664517696
1,37,0.016193760752140962
1,38,0.018075258272658434
1,39,0.020164742967337723
1,40,0.014846641332345811
1,41,0.02321966751970206
1,42,0.021634699106357846
1,43,0.03532515191940511
1,44,0.0404363858802681
1,45,0.022764282004287928
1,46,0.033196596824606184
1,47,0.026144321883150523
1,48,0.03476828183320402
1,49,0.029493607584938575
1,50,0.013114118691894161
1,51,0.024403362170294374
1,52,0.03511761200780272
1,53,0.055323451980613836
1,54,0.049224300710516644
1,55,0.04075173046023273
1,56,0.03784603031914169
1,57,0.0359733430292517
1,58,0.0431208062379016
1,59,0.005154757160640511
1,60,0.04676593439508592
1,61,0.0327642955181906
1,62,0.04385395387867863
1,63,0.04670545454885189
1,64,0.034046242559995
1,65,0.05124822105208415
1,66,0.031696328882836244
1,67,0.024555492635005782
1,68,0.02035845324590535
1,69,0.0336014058712506
1,70,0.04814058694002976
1,71,0.04659789393157632
1,72,0.052658547363576336
1,73,0.05368124145083697
1,74,0.03048487924461707
1,75,0.040236751993177
1,76,0.039043949969292946
1,77,0.022133901084556484
1,78,0.02604120996828385
1,79,0.026153076706509015
1,80,0.019301457147643752
1,81,0.019819059228809888
1,82,0.038772534241814594
1,83,0.02447360389362463
1,84,0.05070126617356707
1,85,0.01947418762654274
1,86,0.04531840496854933
1,87,0.016086782462811033
1,88,0.03999713592123033
1,89,0.036797046685628
1,90,0.04330618417434828
1,91,0.03687542102081087
1,92,0.029795831227846792
1,93,0.05978820438644794
1,94,0.026759460031763327
1,95,0.032938506490347574
1,96,0.03862495015324274
1,97,0.06180710143041557
1,98,0.01207046896177677
1,99,0.03476299546385331
1,100,0.01041684790236963
1,101,0.02609564903163064
1,102,0.02246354986381016
1,103,0.04678534728886019
1,104,0.009980526558698966
1,105,0.03316913668708499
1,106,0.025963473655113756
1,107,0.045164631514620135
1,108,0.04028998833955311
1,109,0.03196674352053441
1,110,0.012789677389692944
1,111,0.029956664153441448
1,112,0.020988347141088992
1,113,0.022803203416214002
1,114,0.01896561428167831
1,115,0.027471012292295427
1,116,0.009929218424133524
1,117,0.01940753664530903
1,118,0.005517094466046313
1,119,0.016267793813634412
1,120,0.004491023733502297
1,121,0.036070597862728926
1,122,0.010931645267854062
1,123,0.04637114364909212
1,124,0.0075526217826504816
1,125,0.039785808960211
1,126,0.009509158943324714
1,127,0.022516549122035823
1,128,0.03491776290207049
1,129,0.03717846893817556
1,130,0.012488368818267537
1,131,0.04595588415375951
1,132,0.024359728453290597
1,133,0.007996641391559978
1,134,0.03631675315991245
1,135,0.011014473837515082
